id,raw_question,normalized_question,domain,intent,risk_level,should_rewrite,rewritten_question,recommended_spread,safety_action,allowed,forbidden,router_notes,followup_questions,query_tags,priority
qt_0168,我怎么恢复能量？,我怎么恢复能量?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0169,我是不是该对自己狠一点？,我是不是该对自己狠一点?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0170,我为什么总想逃避？,我为什么总想逃避?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0171,我最近适合开始新计划吗？,我最近适合开始新计划吗?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0172,我到底在害怕什么？,我到底在害怕什么?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0173,我现在的精神状态怎么样？,我现在的精神状态怎么样?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0174,我为什么总是焦虑？,我为什么总是焦虑?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0175,我是不是压力太大了？,我是不是压力太大了?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0176,我该怎么照顾自己？,我该怎么照顾自己?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0177,我为什么总觉得空？,我为什么总觉得空?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0178,我现在该休息还是该继续努力？,我现在该休息还是该继续努力?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0179,我是不是太容易被别人影响？,我是不是太容易被别人影响?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0180,我为什么总是没有动力？,我为什么总是没有动力?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0181,我该怎么找回自己？,我该怎么找回自己?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0182,我最近的低落来自哪里？,我最近的低落来自哪里?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0183,我为什么总是反复纠结？,我为什么总是反复纠结?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0184,我是不是把自己逼太紧了？,我是不是把自己逼太紧了?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
qt_0185,我现在的内在需求是什么？,我现在的内在需求是什么?,self_state,self_reflection,low,True,我当前的情绪状态、消耗源、内在需求和照顾方向是什么？,self_exploration_5,normal_reading,做情绪整理 | 分析压力机制 | 给自我照顾建议 | 避免诊断,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,自我状态类是产品安全区，但仍不能做心理诊断。,这组牌给你的第一感觉是累、乱、空，还是紧绷？ | 如果只做一件照顾自己的小事，会是什么？,self_state | reflection | emotion,normal
