profile_id,card_id,card_name_cn,orientation,orientation_cn,domain,domain_name_cn,theme,core_reading,base_meaning_reference,keywords_used,tone_hint,allowed_claim_strength,forbidden,general_advice
the_fool_upright_love,the_fool,愚人,upright,正位,love,感情,开始、自由与冒险,愚人（正位）在感情场景中的核心是：开始、自由与冒险。在感情里，它会把“开始、自由”放进关系互动、情绪连接、边界和回应节奏中理解。,愚人正位强调开始、自由与冒险，通常指向一个需要被看见的核心主题。,开始 | 自由 | 冒险 | 未知 | 轻装上阵,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
the_tower_upright_decision,the_tower,高塔,upright,正位,decision,决策,结构崩塌、真相暴露与强制清醒,高塔（正位）在决策场景中的核心是：结构崩塌、真相暴露与强制清醒。决策里提醒先处理风险和底层结构，不要只修补表面。,高塔正位强调突变、崩塌与真相暴露，通常指向一个需要被看见的核心主题。,突变 | 崩塌 | 真相暴露 | 结构失效 | 强制清醒,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
the_tower_reversed_love,the_tower,高塔,reversed,逆位,love,感情,结构崩塌、真相暴露与强制清醒,高塔（逆位）在感情场景中的核心是：结构崩塌、真相暴露与强制清醒。感情里可能是某个假象或压抑问题被打破。,高塔逆位强调延迟崩塌、抗拒真相与余震，通常提示该主题受阻、失衡或需要重新调整。,延迟崩塌 | 抗拒真相 | 余震 | 表面维持 | 害怕失控,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
the_tower_reversed_career,the_tower,高塔,reversed,逆位,career,事业,结构崩塌、真相暴露与强制清醒,高塔（逆位）在事业场景中的核心是：结构崩塌、真相暴露与强制清醒。事业里可能是组织、项目或预期发生剧烈变化。,高塔逆位强调延迟崩塌、抗拒真相与余震，通常提示该主题受阻、失衡或需要重新调整。,延迟崩塌 | 抗拒真相 | 余震 | 表面维持 | 害怕失控,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
the_tower_reversed_self_state,the_tower,高塔,reversed,逆位,self_state,自我状态,结构崩塌、真相暴露与强制清醒,高塔（逆位）在自我状态场景中的核心是：结构崩塌、真相暴露与强制清醒。自我状态里像突然意识到不能再骗自己。,高塔逆位强调延迟崩塌、抗拒真相与余震，通常提示该主题受阻、失衡或需要重新调整。,延迟崩塌 | 抗拒真相 | 余震 | 表面维持 | 害怕失控,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
the_tower_reversed_decision,the_tower,高塔,reversed,逆位,decision,决策,结构崩塌、真相暴露与强制清醒,高塔（逆位）在决策场景中的核心是：结构崩塌、真相暴露与强制清醒。决策里提醒先处理风险和底层结构，不要只修补表面。,高塔逆位强调延迟崩塌、抗拒真相与余震，通常提示该主题受阻、失衡或需要重新调整。,延迟崩塌 | 抗拒真相 | 余震 | 表面维持 | 害怕失控,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
the_star_upright_love,the_star,星星,upright,正位,love,感情,疗愈、希望与长期恢复,星星（正位）在感情场景中的核心是：疗愈、希望与长期恢复。感情里是修复信任和温柔恢复，不是立刻翻盘。,星星正位强调疗愈、希望与信任，通常指向一个需要被看见的核心主题。,疗愈 | 希望 | 信任 | 恢复 | 长线愿景,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
the_star_upright_career,the_star,星星,upright,正位,career,事业,疗愈、希望与长期恢复,星星（正位）在事业场景中的核心是：疗愈、希望与长期恢复。事业里是长期愿景、恢复信心和重新规划。,星星正位强调疗愈、希望与信任，通常指向一个需要被看见的核心主题。,疗愈 | 希望 | 信任 | 恢复 | 长线愿景,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
the_star_upright_self_state,the_star,星星,upright,正位,self_state,自我状态,疗愈、希望与长期恢复,星星（正位）在自我状态场景中的核心是：疗愈、希望与长期恢复。自我状态里强调疗愈、希望和重新相信。,星星正位强调疗愈、希望与信任，通常指向一个需要被看见的核心主题。,疗愈 | 希望 | 信任 | 恢复 | 长线愿景,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
the_star_upright_decision,the_star,星星,upright,正位,decision,决策,疗愈、希望与长期恢复,星星（正位）在决策场景中的核心是：疗愈、希望与长期恢复。决策里建议选择更能长期滋养自己的方向。,星星正位强调疗愈、希望与信任，通常指向一个需要被看见的核心主题。,疗愈 | 希望 | 信任 | 恢复 | 长线愿景,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
the_star_reversed_love,the_star,星星,reversed,逆位,love,感情,疗愈、希望与长期恢复,星星（逆位）在感情场景中的核心是：疗愈、希望与长期恢复。感情里是修复信任和温柔恢复，不是立刻翻盘。,星星逆位强调失望、信心不足与疗愈受阻，通常提示该主题受阻、失衡或需要重新调整。,失望 | 信心不足 | 疗愈受阻 | 看不见希望 | 理想变弱,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
the_star_reversed_career,the_star,星星,reversed,逆位,career,事业,疗愈、希望与长期恢复,星星（逆位）在事业场景中的核心是：疗愈、希望与长期恢复。事业里是长期愿景、恢复信心和重新规划。,星星逆位强调失望、信心不足与疗愈受阻，通常提示该主题受阻、失衡或需要重新调整。,失望 | 信心不足 | 疗愈受阻 | 看不见希望 | 理想变弱,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
the_star_reversed_self_state,the_star,星星,reversed,逆位,self_state,自我状态,疗愈、希望与长期恢复,星星（逆位）在自我状态场景中的核心是：疗愈、希望与长期恢复。自我状态里强调疗愈、希望和重新相信。,星星逆位强调失望、信心不足与疗愈受阻，通常提示该主题受阻、失衡或需要重新调整。,失望 | 信心不足 | 疗愈受阻 | 看不见希望 | 理想变弱,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
the_star_reversed_decision,the_star,星星,reversed,逆位,decision,决策,疗愈、希望与长期恢复,星星（逆位）在决策场景中的核心是：疗愈、希望与长期恢复。决策里建议选择更能长期滋养自己的方向。,星星逆位强调失望、信心不足与疗愈受阻，通常提示该主题受阻、失衡或需要重新调整。,失望 | 信心不足 | 疗愈受阻 | 看不见希望 | 理想变弱,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
the_moon_upright_love,the_moon,月亮,upright,正位,love,感情,信息不清、情绪放大与潜意识不安,月亮（正位）在感情场景中的核心是：信息不清、情绪放大与潜意识不安。感情里容易出现脑补、误解和不安全感，不能直接断言欺骗。,月亮正位强调不安、潜意识与迷雾，通常指向一个需要被看见的核心主题。,不安 | 潜意识 | 迷雾 | 梦境 | 信息不清,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
the_moon_upright_career,the_moon,月亮,upright,正位,career,事业,信息不清、情绪放大与潜意识不安,月亮（正位）在事业场景中的核心是：信息不清、情绪放大与潜意识不安。事业里提示信息不透明、方向模糊或沟通不完整。,月亮正位强调不安、潜意识与迷雾，通常指向一个需要被看见的核心主题。,不安 | 潜意识 | 迷雾 | 梦境 | 信息不清,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
the_moon_upright_self_state,the_moon,月亮,upright,正位,self_state,自我状态,信息不清、情绪放大与潜意识不安,月亮（正位）在自我状态场景中的核心是：信息不清、情绪放大与潜意识不安。自我状态里提示焦虑、梦境、直觉和不确定感交织。,月亮正位强调不安、潜意识与迷雾，通常指向一个需要被看见的核心主题。,不安 | 潜意识 | 迷雾 | 梦境 | 信息不清,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
the_moon_upright_decision,the_moon,月亮,upright,正位,decision,决策,信息不清、情绪放大与潜意识不安,月亮（正位）在决策场景中的核心是：信息不清、情绪放大与潜意识不安。决策里提醒先补信息，不要在迷雾里下最终判断。,月亮正位强调不安、潜意识与迷雾，通常指向一个需要被看见的核心主题。,不安 | 潜意识 | 迷雾 | 梦境 | 信息不清,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
the_moon_reversed_love,the_moon,月亮,reversed,逆位,love,感情,信息不清、情绪放大与潜意识不安,月亮（逆位）在感情场景中的核心是：信息不清、情绪放大与潜意识不安。感情里容易出现脑补、误解和不安全感，不能直接断言欺骗。,月亮逆位强调迷雾散开、识破幻象与焦虑下降，通常提示该主题受阻、失衡或需要重新调整。,迷雾散开 | 识破幻象 | 焦虑下降 | 真相浮现 | 停止脑补,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
the_moon_reversed_career,the_moon,月亮,reversed,逆位,career,事业,信息不清、情绪放大与潜意识不安,月亮（逆位）在事业场景中的核心是：信息不清、情绪放大与潜意识不安。事业里提示信息不透明、方向模糊或沟通不完整。,月亮逆位强调迷雾散开、识破幻象与焦虑下降，通常提示该主题受阻、失衡或需要重新调整。,迷雾散开 | 识破幻象 | 焦虑下降 | 真相浮现 | 停止脑补,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
the_moon_reversed_self_state,the_moon,月亮,reversed,逆位,self_state,自我状态,信息不清、情绪放大与潜意识不安,月亮（逆位）在自我状态场景中的核心是：信息不清、情绪放大与潜意识不安。自我状态里提示焦虑、梦境、直觉和不确定感交织。,月亮逆位强调迷雾散开、识破幻象与焦虑下降，通常提示该主题受阻、失衡或需要重新调整。,迷雾散开 | 识破幻象 | 焦虑下降 | 真相浮现 | 停止脑补,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
the_moon_reversed_decision,the_moon,月亮,reversed,逆位,decision,决策,信息不清、情绪放大与潜意识不安,月亮（逆位）在决策场景中的核心是：信息不清、情绪放大与潜意识不安。决策里提醒先补信息，不要在迷雾里下最终判断。,月亮逆位强调迷雾散开、识破幻象与焦虑下降，通常提示该主题受阻、失衡或需要重新调整。,迷雾散开 | 识破幻象 | 焦虑下降 | 真相浮现 | 停止脑补,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
