sample_id,ref_id,card_name_cn,orientation_cn,domain,position_name_cn,human_like_sample,bad_style,why_good,why_bad
sample_the_lovers_upright_love_current_state,the_lovers_upright_love_current_state,恋人,正位,love,当前状态,恋人正位在当前状态这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“关系选择与价值一致”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,恋人正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_career_inner_need,the_devil_upright_career_inner_need,恶魔,正位,career,内在需求,恶魔正位落在内在需求，更像是在说工作里的“执念、依赖与被欲望推着走”。它不是简单判断好坏，而是在提醒你：现在要把资源、节奏和下一步动作拆清楚。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_self_state_current_state,the_devil_upright_self_state_current_state,恶魔,正位,self_state,当前状态,恶魔正位在当前状态，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“执念、依赖与被欲望推着走”正在怎样消耗你。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_self_state_obstacle,the_devil_upright_self_state_obstacle,恶魔,正位,self_state,主要阻碍,恶魔正位在主要阻碍，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“执念、依赖与被欲望推着走”正在怎样消耗你。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_self_state_advice,the_devil_upright_self_state_advice,恶魔,正位,self_state,建议,恶魔正位在建议，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“执念、依赖与被欲望推着走”正在怎样消耗你。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_self_state_other_person_state,the_devil_upright_self_state_other_person_state,恶魔,正位,self_state,对方互动表现,恶魔正位在对方互动表现，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“执念、依赖与被欲望推着走”正在怎样消耗你。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_self_state_relationship_dynamic,the_devil_upright_self_state_relationship_dynamic,恶魔,正位,self_state,关系动态,恶魔正位在关系动态，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“执念、依赖与被欲望推着走”正在怎样消耗你。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_self_state_option_a,the_devil_upright_self_state_option_a,恶魔,正位,self_state,选项A,恶魔正位在选项A，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“执念、依赖与被欲望推着走”正在怎样消耗你。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_self_state_option_b,the_devil_upright_self_state_option_b,恶魔,正位,self_state,选项B,恶魔正位在选项B，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“执念、依赖与被欲望推着走”正在怎样消耗你。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_self_state_inner_need,the_devil_upright_self_state_inner_need,恶魔,正位,self_state,内在需求,恶魔正位在内在需求，像是在照出你心里某个正在被压住的部分。这里的重点不是批评你，而是看见“执念、依赖与被欲望推着走”正在怎样消耗你。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_decision_current_state,the_devil_upright_decision_current_state,恶魔,正位,decision,当前状态,恶魔正位在当前状态，适合用来拆选择里的“执念、依赖与被欲望推着走”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_decision_obstacle,the_devil_upright_decision_obstacle,恶魔,正位,decision,主要阻碍,恶魔正位在主要阻碍，适合用来拆选择里的“执念、依赖与被欲望推着走”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_decision_advice,the_devil_upright_decision_advice,恶魔,正位,decision,建议,恶魔正位在建议，适合用来拆选择里的“执念、依赖与被欲望推着走”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_decision_other_person_state,the_devil_upright_decision_other_person_state,恶魔,正位,decision,对方互动表现,恶魔正位在对方互动表现，适合用来拆选择里的“执念、依赖与被欲望推着走”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_decision_relationship_dynamic,the_devil_upright_decision_relationship_dynamic,恶魔,正位,decision,关系动态,恶魔正位在关系动态，适合用来拆选择里的“执念、依赖与被欲望推着走”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_decision_option_a,the_devil_upright_decision_option_a,恶魔,正位,decision,选项A,恶魔正位在选项A，适合用来拆选择里的“执念、依赖与被欲望推着走”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_decision_option_b,the_devil_upright_decision_option_b,恶魔,正位,decision,选项B,恶魔正位在选项B，适合用来拆选择里的“执念、依赖与被欲望推着走”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_upright_decision_inner_need,the_devil_upright_decision_inner_need,恶魔,正位,decision,内在需求,恶魔正位在内在需求，适合用来拆选择里的“执念、依赖与被欲望推着走”。它不替你选，但会提醒你看清这个选项的吸引力和代价。,恶魔正位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_reversed_love_current_state,the_devil_reversed_love_current_state,恶魔,逆位,love,当前状态,恶魔逆位在当前状态这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“执念、依赖与被欲望推着走”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,恶魔逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_reversed_love_obstacle,the_devil_reversed_love_obstacle,恶魔,逆位,love,主要阻碍,恶魔逆位在主要阻碍这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“执念、依赖与被欲望推着走”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,恶魔逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_reversed_love_advice,the_devil_reversed_love_advice,恶魔,逆位,love,建议,恶魔逆位在建议这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“执念、依赖与被欲望推着走”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,恶魔逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_reversed_love_other_person_state,the_devil_reversed_love_other_person_state,恶魔,逆位,love,对方互动表现,恶魔逆位在对方互动表现这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“执念、依赖与被欲望推着走”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,恶魔逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_reversed_love_relationship_dynamic,the_devil_reversed_love_relationship_dynamic,恶魔,逆位,love,关系动态,恶魔逆位在关系动态这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“执念、依赖与被欲望推着走”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,恶魔逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
sample_the_devil_reversed_love_option_a,the_devil_reversed_love_option_a,恶魔,逆位,love,选项A,恶魔逆位在选项A这里，不适合读成一句死结论。它更像是在说：这段关系里有一股“执念、依赖与被欲望推着走”的气味。你可以先看互动是不是稳定、回应是不是清楚，而不是直接问对方心里到底有没有你。,恶魔逆位说明结果已经定了。,结合牌位 | 保留不确定性 | 有现实观察点 | 不替用户做决定/读心,宿命化 | 没有牌位意识 | 容易制造焦虑
